"SYMBOL","STRING_id"
"TULP2","9606.ENSP00000221399"
"TULP3","9606.ENSP00000380321"
"TUSC2","9606.ENSP00000232496"
"TUSC3","9606.ENSP00000221167"
"TUSC4","9606.ENSP00000232501"
"TWIST1","9606.ENSP00000242261"
"TWIST2","9606.ENSP00000405176"
"TWISTNB","9606.ENSP00000222567"
"TWSG1","9606.ENSP00000262120"
"TXK","9606.ENSP00000264316"
"TXLNA","9606.ENSP00000362711"
"TXLNB","9606.ENSP00000351206"
"TXN","9606.ENSP00000363641"
"TXN2","9606.ENSP00000216185"
"TXNDC","9606.ENSP00000393316"
"TXNDC10","9606.ENSP00000299608"
"TXNDC11","9606.ENSP00000283033"
"TXNDC12","9606.ENSP00000360688"
"TXNDC13","9606.ENSP00000246024"
"TXNDC14","9606.ENSP00000456881"
"TXNDC2","9606.ENSP00000304908"
"TXNDC3","9606.ENSP00000199447"
"TXNDC4","9606.ENSP00000262455"
"TXNDC5","9606.ENSP00000369081"
"TXNDC6","9606.ENSP00000321929"
"TXNDC9","9606.ENSP00000264255"
"TXNIP","9606.ENSP00000358323"
"TXNL1","9606.ENSP00000217515"
"TXNL2","9606.ENSP00000330836"
"TXNL4A","9606.ENSP00000269601"
"TXNL4B","9606.ENSP00000268483"
"TXNL5","9606.ENSP00000250101"
"TXNL6","9606.ENSP00000305631"
"TXNRD1","9606.ENSP00000434516"
"TXNRD2","9606.ENSP00000383365"
"TXNRD3","9606.ENSP00000430031"
"TYK2","9606.ENSP00000264818"
"TYMS","9606.ENSP00000315644"
"TYR","9606.ENSP00000263321"
"TYRO3","9606.ENSP00000263798"
"TYROBP","9606.ENSP00000262629"
"TYRP1","9606.ENSP00000373570"
"TYSND1","9606.ENSP00000287078"
"U1SNRNPBP","9606.ENSP00000403310"
"U2AF1","9606.ENSP00000291552"
"U2AF1L1","9606.ENSP00000375133"
"U2AF1L2","9606.ENSP00000303015"
"U2AF1L4","9606.ENSP00000472696"
"U2AF2","9606.ENSP00000307863"
"UACA","9606.ENSP00000314556"
"UAP1","9606.ENSP00000356903"
"UAP1L1","9606.ENSP00000386935"
"UBA2","9606.ENSP00000246548"
"UBA52","9606.ENSP00000388107"
"UBADC1","9606.ENSP00000360821"
"UBAP1","9606.ENSP00000441024"
"UBAP2","9606.ENSP00000354039"
"UBAP2L","9606.ENSP00000355343"
"UBASH3A","9606.ENSP00000317327"
"UBB","9606.ENSP00000304697"
"UBC","9606.ENSP00000344818"
"UBD","9606.ENSP00000366249"
"UBE1","9606.ENSP00000338413"
"UBE1C","9606.ENSP00000354340"
"UBE1DC1","9606.ENSP00000348565"
"UBE1L","9606.ENSP00000333266"
"UBE1L2","9606.ENSP00000313454"
"UBE2A","9606.ENSP00000360613"
"UBE2B","9606.ENSP00000265339"
"UBE2C","9606.ENSP00000348838"
"UBE2D1","9606.ENSP00000363019"
"UBE2D2","9606.ENSP00000381717"
"UBE2D3","9606.ENSP00000349722"
"UBE2D4","9606.ENSP00000222402"
"UBE2E1","9606.ENSP00000303709"
"UBE2E2","9606.ENSP00000379931"
"UBE2E3","9606.ENSP00000376215"
"UBE2E4P","9606.ENSP00000262376"
"UBE2F","9606.ENSP00000272930"
"UBE2G1","9606.ENSP00000380178"
"UBE2G2","9606.ENSP00000338348"
"UBE2H","9606.ENSP00000347836"
"UBE2I","9606.ENSP00000324897"
"UBE2J1","9606.ENSP00000451261"
"UBE2J2","9606.ENSP00000383719"
"UBE2L3","9606.ENSP00000344259"
"UBE2L6","9606.ENSP00000287156"
"UBE2M","9606.ENSP00000253023"
"UBE2N","9606.ENSP00000316176"
"UBE2NL","9606.ENSP00000359525"
"UBE2O","9606.ENSP00000323687"
"UBE2Q1","9606.ENSP00000292211"
"UBE2Q2","9606.ENSP00000267938"
"UBE2R2","9606.ENSP00000263228"
"UBE2S","9606.ENSP00000264552"
"UBE2T","9606.ENSP00000356243"
"UBE2U","9606.ENSP00000360116"
"UBE2V1","9606.ENSP00000340305"
"UBE2V2","9606.ENSP00000428209"
"UBE2W","9606.ENSP00000454445"
"UBE2Z","9606.ENSP00000354201"
"UBE3A","9606.ENSP00000381045"
"UBE3B","9606.ENSP00000340596"
"UBE3C","9606.ENSP00000309198"
"UBE4A","9606.ENSP00000387362"
"UBE4B","9606.ENSP00000343001"
"UBIAD1","9606.ENSP00000366006"
"UBL3","9606.ENSP00000370055"
"UBL4A","9606.ENSP00000358674"
"UBL4B","9606.ENSP00000334044"
"UBL5","9606.ENSP00000351492"
"UBL7","9606.ENSP00000354883"
"UBLCP1","9606.ENSP00000296786"
"UBOX5","9606.ENSP00000217173"
"UBP1","9606.ENSP00000283628"
"UBPH","9606.ENSP00000379217"
"UBQLN1","9606.ENSP00000365576"
"UBQLN2","9606.ENSP00000345195"
"UBQLN3","9606.ENSP00000347997"
"UBQLN4","9606.ENSP00000357292"
"UBR2","9606.ENSP00000361990"
"UBTD1","9606.ENSP00000359698"
"UBTF","9606.ENSP00000302640"
"UBXD1","9606.ENSP00000301281"
"UBXD2","9606.ENSP00000272638"
"UBXD4","9606.ENSP00000312107"
"UBXD5","9606.ENSP00000363338"
"UBXD7","9606.ENSP00000296328"
"UBXD8","9606.ENSP00000261942"
"UCHL1","9606.ENSP00000284440"
"UCHL3","9606.ENSP00000366819"
"UCHL5","9606.ENSP00000356425"
"UCK1","9606.ENSP00000361289"
"UCK2","9606.ENSP00000356853"
"UCKL1","9606.ENSP00000346155"
"UCN","9606.ENSP00000296099"
"UCN2","9606.ENSP00000273610"
"UCN3","9606.ENSP00000369798"
"UCP1","9606.ENSP00000262999"
"UCP2","9606.ENSP00000312029"
"UCP3","9606.ENSP00000323740"
"UCRC","9606.ENSP00000332887"
"UEV3","9606.ENSP00000379500"
"UFC1","9606.ENSP00000356982"
"UFD1L","9606.ENSP00000263202"
"UFM1","9606.ENSP00000239878"
"UGCG","9606.ENSP00000363397"
"UGCGL1","9606.ENSP00000259253"
"UGCGL2","9606.ENSP00000365938"
"UGDH","9606.ENSP00000319501"
"UGP2","9606.ENSP00000338703"
"UGT1A1","9606.ENSP00000304845"
"UGT1A10","9606.ENSP00000343838"
"UGT1A3","9606.ENSP00000418532"
"UGT1A4","9606.ENSP00000362508"
"UGT1A5","9606.ENSP00000362513"
"UGT1A6","9606.ENSP00000303174"
"UGT1A7","9606.ENSP00000362525"
"UGT1A8","9606.ENSP00000362549"
"UGT1A9","9606.ENSP00000346768"
"UGT2A1","9606.ENSP00000387888"
"UGT2B10","9606.ENSP00000265403"
"UGT2B11","9606.ENSP00000387683"
"UGT2B15","9606.ENSP00000341045"
"UGT2B17","9606.ENSP00000320401"
"UGT2B28","9606.ENSP00000334276"
"UGT2B4","9606.ENSP00000305221"
"UGT2B7","9606.ENSP00000304811"
"UGT3A1","9606.ENSP00000274278"
"UGT8","9606.ENSP00000311648"
"UHMK1","9606.ENSP00000420270"
"UHRF2","9606.ENSP00000276893"
"ULBP1","9606.ENSP00000229708"
"ULBP2","9606.ENSP00000356320"
"ULBP3","9606.ENSP00000356308"
"ULK1","9606.ENSP00000324560"
"ULK2","9606.ENSP00000354877"
"ULK3","9606.ENSP00000400312"
"ULK4","9606.ENSP00000301831"
"UMOD","9606.ENSP00000306279"
"UMPS","9606.ENSP00000232607"
"UNC119","9606.ENSP00000337040"
"UNC13A","9606.ENSP00000429562"
"UNC13B","9606.ENSP00000367756"
"UNC13C","9606.ENSP00000260323"
"UNC13D","9606.ENSP00000207549"
"UNC45A","9606.ENSP00000407487"
"UNC45B","9606.ENSP00000268876"
"UNC50","9606.ENSP00000350409"
"UNC5A","9606.ENSP00000332737"
"UNC5B","9606.ENSP00000334329"
"UNC5C","9606.ENSP00000406022"
"UNC5CL","9606.ENSP00000244565"
"UNC5D","9606.ENSP00000385143"
"UNC84A","9606.ENSP00000384015"
"UNC84B","9606.ENSP00000385616"
"UNC93A","9606.ENSP00000230256"
"UNC93B1","9606.ENSP00000227471"
"UNG","9606.ENSP00000242576"
"UNG2","9606.ENSP00000282572"
"UNKL","9606.ENSP00000373873"
"UNQ2541","9606.ENSP00000313833"
"UNQ501","9606.ENSP00000346954"
"UNQ5783","9606.ENSP00000461269"
"UNQ9217","9606.ENSP00000282226"
"UNQ9356","9606.ENSP00000343636"
"UNQ9433","9606.ENSP00000351345"
"UNQ9438","9606.ENSP00000354204"
"UPB1","9606.ENSP00000324343"
"UPF1","9606.ENSP00000262803"
"UPF2","9606.ENSP00000348708"
"UPF3A","9606.ENSP00000364448"
"UPF3B","9606.ENSP00000276201"
"UPK1A","9606.ENSP00000222275"
"UPK1B","9606.ENSP00000264234"
"UPK2","9606.ENSP00000264031"
"UPK3A","9606.ENSP00000216211"
"UPK3B","9606.ENSP00000257632"
"UPP1","9606.ENSP00000330032"
"UPP2","9606.ENSP00000387230"
"UQCR","9606.ENSP00000466420"
"UQCRB","9606.ENSP00000287022"
"UQCRC1","9606.ENSP00000203407"
"UQCRC2","9606.ENSP00000268379"
"UQCRFS1","9606.ENSP00000306397"
"UQCRH","9606.ENSP00000309565"
"URB","9606.ENSP00000206423"
"URG4","9606.ENSP00000396918"
"UROC1","9606.ENSP00000373073"
"UROD","9606.ENSP00000246337"
"UROS","9606.ENSP00000357775"
"URP2","9606.ENSP00000279227"
"USF1","9606.ENSP00000356999"
"USF2","9606.ENSP00000222305"
"USH1C","9606.ENSP00000005226"
"USH1G","9606.ENSP00000320076"
"USH2A","9606.ENSP00000305941"
"USH3A","9606.ENSP00000329158"
"USHBP1","9606.ENSP00000252597"
"USMG5","9606.ENSP00000311245"
"USP1","9606.ENSP00000343526"
"USP10","9606.ENSP00000219473"
"USP11","9606.ENSP00000218348"
"USP12","9606.ENSP00000282344"
"USP13","9606.ENSP00000263966"
"USP14","9606.ENSP00000261601"
"USP15","9606.ENSP00000258123"
"USP16","9606.ENSP00000334808"
"USP18","9606.ENSP00000215794"
"USP19","9606.ENSP00000401197"
"USP2","9606.ENSP00000260187"
"USP20","9606.ENSP00000313811"
"USP21","9606.ENSP00000289865"
"USP22","9606.ENSP00000261497"
"USP24","9606.ENSP00000294383"
"USP25","9606.ENSP00000285679"
"USP26","9606.ENSP00000359869"
"USP28","9606.ENSP00000003302"
"USP29","9606.ENSP00000254181"
"USP3","9606.ENSP00000369681"
"USP30","9606.ENSP00000257548"
"USP31","9606.ENSP00000219689"
"USP32","9606.ENSP00000300896"
"USP33","9606.ENSP00000350009"
"USP34","9606.ENSP00000381577"
"USP35","9606.ENSP00000431876"
"USP36","9606.ENSP00000310590"
"USP37","9606.ENSP00000258399"
"USP38","9606.ENSP00000303434"
"USP39","9606.ENSP00000312981"
"USP4","9606.ENSP00000265560"
"USP40","9606.ENSP00000415434"
"USP41","9606.ENSP00000414922"
"USP42","9606.ENSP00000301962"
"USP43","9606.ENSP00000285199"
"USP44","9606.ENSP00000258499"
"USP45","9606.ENSP00000333376"
"USP46","9606.ENSP00000407818"
"USP47","9606.ENSP00000339957"
"USP48","9606.ENSP00000309262"
"USP49","9606.ENSP00000297229"
"USP5","9606.ENSP00000229268"
"USP50","9606.ENSP00000434676"
"USP51","9606.ENSP00000423333"
"USP52","9606.ENSP00000401721"
"USP53","9606.ENSP00000274030"
"USP6","9606.ENSP00000250066"
"USP6NL","9606.ENSP00000277575"
"USP7","9606.ENSP00000343535"
"USP9X","9606.ENSP00000316357"
"USP9Y","9606.ENSP00000342812"
"USPL1","9606.ENSP00000255304"
"UST","9606.ENSP00000356433"
"UTF1","9606.ENSP00000305906"
"UTP11L","9606.ENSP00000362105"
"UTP14A","9606.ENSP00000377944"
"UTP14C","9606.ENSP00000428619"
"UTP15","9606.ENSP00000296792"
"UTP20","9606.ENSP00000261637"
"UTRN","9606.ENSP00000356515"
"UTS2","9606.ENSP00000054668"
"UTS2D","9606.ENSP00000340526"
"UTS2R","9606.ENSP00000323516"
"UTX","9606.ENSP00000367203"
"UTY","9606.ENSP00000328939"
"UVRAG","9606.ENSP00000348455"
"UXS1","9606.ENSP00000387019"
"UXT","9606.ENSP00000337393"
"VAC14","9606.ENSP00000261776"
"VAMP1","9606.ENSP00000379602"
"VAMP2","9606.ENSP00000314214"
"VAMP3","9606.ENSP00000054666"
"VAMP4","9606.ENSP00000236192"
"VAMP5","9606.ENSP00000305647"
"VAMP8","9606.ENSP00000263864"
"VANGL1","9606.ENSP00000310800"
"VANGL2","9606.ENSP00000357040"
"VAPA","9606.ENSP00000345656"
"VAPB","9606.ENSP00000417175"
"VARS","9606.ENSP00000364815"
"VARSL","9606.ENSP00000441000"
"VASH1","9606.ENSP00000167106"
"VASP","9606.ENSP00000245932"
"VAT1","9606.ENSP00000347872"
"VAV1","9606.ENSP00000472929"
"VAV2","9606.ENSP00000360916"
"VAV3","9606.ENSP00000359073"
"VAX1","9606.ENSP00000358207"
"VBP1","9606.ENSP00000286428"
"VCAM1","9606.ENSP00000294728"
"VCL","9606.ENSP00000211998"
"VCP","9606.ENSP00000351777"
"VCPIP1","9606.ENSP00000309031"
"VCX","9606.ENSP00000370447"
"VCX2","9606.ENSP00000321309"
"VCX3A","9606.ENSP00000370479"
"VDAC1","9606.ENSP00000265333"
"VDAC2","9606.ENSP00000361635"
"VDAC3","9606.ENSP00000428845"
"VDP","9606.ENSP00000440586"
"VDR","9606.ENSP00000447173"
"VEGF","9606.ENSP00000361125"
"VEGFB","9606.ENSP00000311127"
"VEGFC","9606.ENSP00000280193"
"VENTX","9606.ENSP00000357556"
"VEZT","9606.ENSP00000410083"
"VGCNL1","9606.ENSP00000251127"
"VGF","9606.ENSP00000249330"
"VGLL1","9606.ENSP00000359668"
"VGLL2","9606.ENSP00000320957"
"VGLL3","9606.ENSP00000381436"
"VHL","9606.ENSP00000256474"
"VIL1","9606.ENSP00000248444"
"VIL2","9606.ENSP00000338934"
"VIM","9606.ENSP00000224237"
"VIP","9606.ENSP00000356213"
"VIPR1","9606.ENSP00000327246"
"VIPR2","9606.ENSP00000262178"
"VISA","9606.ENSP00000401980"
"VKORC1","9606.ENSP00000378426"
"VKORC1L1","9606.ENSP00000353998"
"VLDLR","9606.ENSP00000371532"
"VMD2","9606.ENSP00000399709"
"VMD2L1","9606.ENSP00000042931"
"VMD2L3","9606.ENSP00000332413"
"VN1R5","9606.ENSP00000322376"
"VNN1","9606.ENSP00000356905"
"VNN2","9606.ENSP00000322276"
"VPRBP","9606.ENSP00000393183"
"VPREB1","9606.ENSP00000385361"
"VPREB3","9606.ENSP00000248948"
"VPS13A","9606.ENSP00000353422"
"VPS13B","9606.ENSP00000351346"
"VPS13C","9606.ENSP00000261517"
"VPS13D","9606.ENSP00000350854"
"VPS16","9606.ENSP00000369810"
"VPS18","9606.ENSP00000220509"
"VPS24","9606.ENSP00000405575"
"VPS25","9606.ENSP00000253794"
"VPS26A","9606.ENSP00000263559"
"VPS26B","9606.ENSP00000281187"
"VPS28","9606.ENSP00000366565"
"VPS29","9606.ENSP00000380795"
"VPS33A","9606.ENSP00000267199"
"VPS33B","9606.ENSP00000327650"
"VPS35","9606.ENSP00000299138"
"VPS36","9606.ENSP00000367299"
"VPS37A","9606.ENSP00000318629"
"VPS37B","9606.ENSP00000267202"
"VPS37C","9606.ENSP00000301765"
"VPS39","9606.ENSP00000326534"
"VPS41","9606.ENSP00000309457"
"VPS4A","9606.ENSP00000254950"
"VPS4B","9606.ENSP00000238497"
"VPS52","9606.ENSP00000409952"
"VPS53","9606.ENSP00000401435"
"VPS54","9606.ENSP00000272322"
"VPS72","9606.ENSP00000357887"
"VRK1","9606.ENSP00000216639"
"VRK2","9606.ENSP00000342381"
"VRK3","9606.ENSP00000324636"
"VSIG1","9606.ENSP00000402219"
"VSIG2","9606.ENSP00000318684"
"VSIG4","9606.ENSP00000363869"
"VSIG9","9606.ENSP00000373167"
"VSNL1","9606.ENSP00000295156"
"VSX1","9606.ENSP00000365899"
"VTCN1","9606.ENSP00000358470"
"VTI1A","9606.ENSP00000376792"
"VTI1B","9606.ENSP00000450731"
"VTLGL1","9606.ENSP00000469799"
"VTN","9606.ENSP00000226218"
"VWA1","9606.ENSP00000417185"
"VWA2","9606.ENSP00000298715"
"VWCE","9606.ENSP00000334186"
"VWF","9606.ENSP00000261405"
"WAC","9606.ENSP00000346986"
"WARS","9606.ENSP00000347495"
"WARS2","9606.ENSP00000235521"
"WAS","9606.ENSP00000365891"
"WASF1","9606.ENSP00000352425"
"WASF2","9606.ENSP00000396211"
"WASF3","9606.ENSP00000335055"
"WASL","9606.ENSP00000223023"
"WASPIP","9606.ENSP00000352802"
"WBP1","9606.ENSP00000233615"
"WBP11","9606.ENSP00000261167"
"WBP2","9606.ENSP00000254806"
"WBP4","9606.ENSP00000368801"
"WBP5","9606.ENSP00000361740"
"WBSCR22","9606.ENSP00000401191"
"WBSCR27","9606.ENSP00000297873"
"WDFY1","9606.ENSP00000233055"
"WDFY2","9606.ENSP00000298125"
"WDFY3","9606.ENSP00000295888"
"WDFY4","9606.ENSP00000320563"
"WDHD1","9606.ENSP00000353793"
"WDR1","9606.ENSP00000427687"
"WDR12","9606.ENSP00000261015"
"WDR16","9606.ENSP00000339449"
"WDR17","9606.ENSP00000280190"
"WDR18","9606.ENSP00000251289"
"WDR19","9606.ENSP00000382717"
"WDR20","9606.ENSP00000406084"
"WDR21A","9606.ENSP00000351147"
"WDR22","9606.ENSP00000341351"
"WDR23","9606.ENSP00000415556"
"WDR24","9606.ENSP00000293883"
"WDR25","9606.ENSP00000334148"
"WDR26","9606.ENSP00000408108"
"WDR3","9606.ENSP00000308179"
"WDR31","9606.ENSP00000363308"
"WDR32","9606.ENSP00000366953"
"WDR33","9606.ENSP00000325377"
"WDR34","9606.ENSP00000361800"
"WDR35","9606.ENSP00000314444"
"WDR36","9606.ENSP00000423067"
"WDR39","9606.ENSP00000418287"
"WDR4","9606.ENSP00000328671"
"WDR40A","9606.ENSP00000355114"
"WDR41","9606.ENSP00000296679"
"WDR42A","9606.ENSP00000451235"
"WDR42C","9606.ENSP00000462745"
"WDR43","9606.ENSP00000384302"
"WDR44","9606.ENSP00000254029"
"WDR45","9606.ENSP00000348848"
"WDR45L","9606.ENSP00000376139"
"WDR46","9606.ENSP00000363746"
"WDR48","9606.ENSP00000307491"
"WDR5","9606.ENSP00000351446"
"WDR50","9606.ENSP00000225298"
"WDR53","9606.ENSP00000328079"
"WDR55","9606.ENSP00000351100"
"WDR57","9606.ENSP00000263694"
"WDR59","9606.ENSP00000262144"
"WDR5B","9606.ENSP00000330381"
"WDR6","9606.ENSP00000378857"
"WDR60","9606.ENSP00000384290"
"WDR64","9606.ENSP00000355510"
"WDR65","9606.ENSP00000435310"
"WDR66","9606.ENSP00000288912"
"WDR67","9606.ENSP00000287380"
"WDR68","9606.ENSP00000308344"
"WDR69","9606.ENSP00000311899"
"WDR7","9606.ENSP00000254442"
"WDR70","9606.ENSP00000265107"
"WDR71","9606.ENSP00000311665"
"WDR72","9606.ENSP00000353699"
"WDR73","9606.ENSP00000387982"
"WDR74","9606.ENSP00000278856"
"WDR75","9606.ENSP00000314193"
"WDR76","9606.ENSP00000263795"
"WDR77","9606.ENSP00000235090"
"WDR79","9606.ENSP00000324203"
"WDR8","9606.ENSP00000270708"
"WDR81","9606.ENSP00000386609"
"WDR82","9606.ENSP00000296490"
"WDSOF1","9606.ENSP00000297579"
"WDSUB1","9606.ENSP00000352820"
"WDTC1","9606.ENSP00000355317"
"WEE1","9606.ENSP00000402084"
"WFDC11","9606.ENSP00000318753"
"WFDC12","9606.ENSP00000361871"
"WFDC2","9606.ENSP00000361761"
"WFDC5","9606.ENSP00000361875"
"WFDC6","9606.ENSP00000361755"
"WFDC8","9606.ENSP00000289953"
"WFIKKN1","9606.ENSP00000324763"
"WFIKKN2","9606.ENSP00000311184"
"WFS1","9606.ENSP00000226760"
"WHDC1","9606.ENSP00000286760"
"WHSC1","9606.ENSP00000372347"
"WHSC1L1","9606.ENSP00000313983"
"WHSC2","9606.ENSP00000372335"
"WIBG","9606.ENSP00000386156"
"WIF1","9606.ENSP00000286574"
"WIG1","9606.ENSP00000311221"
"WIPI1","9606.ENSP00000262139"
"WIPI2","9606.ENSP00000288828"
"WISP1","9606.ENSP00000250160"
"WISP2","9606.ENSP00000190983"
"WIZ","9606.ENSP00000263381"
"WNK1","9606.ENSP00000313059"
"WNK2","9606.ENSP00000297954"
"WNK3","9606.ENSP00000346667"
"WNK4","9606.ENSP00000246914"
"WNT1","9606.ENSP00000293549"
"WNT10A","9606.ENSP00000258411"
"WNT10B","9606.ENSP00000301061"
"WNT11","9606.ENSP00000325526"
"WNT16","9606.ENSP00000222462"
"WNT2","9606.ENSP00000265441"
"WNT2B","9606.ENSP00000358698"
"WNT3","9606.ENSP00000225512"
"WNT3A","9606.ENSP00000284523"
"WNT4","9606.ENSP00000290167"
"WNT5A","9606.ENSP00000264634"
"WNT5B","9606.ENSP00000308887"
"WNT6","9606.ENSP00000233948"
"WNT7A","9606.ENSP00000285018"
"WNT7B","9606.ENSP00000341032"
"WNT8A","9606.ENSP00000381739"
"WNT8B","9606.ENSP00000340677"
"WNT9A","9606.ENSP00000272164"
"WNT9B","9606.ENSP00000290015"
"WRB","9606.ENSP00000327716"
"WRN","9606.ENSP00000298139"
"WRNIP1","9606.ENSP00000370150"
"WSB1","9606.ENSP00000262394"
"WSB2","9606.ENSP00000319474"
"WT1","9606.ENSP00000331327"
"WTAP","9606.ENSP00000351141"
"WTIP","9606.ENSP00000270288"
"WWC1","9606.ENSP00000427772"
"WWC3","9606.ENSP00000370242"
"WWOX","9606.ENSP00000457230"
"WWP1","9606.ENSP00000265428"
"WWP2","9606.ENSP00000348283"
"WWTR1","9606.ENSP00000353847"
"XAB1","9606.ENSP00000264718"
"XAB2","9606.ENSP00000351137"
"XAGE2","9606.ENSP00000333775"
"XBP1","9606.ENSP00000216037"
"XCL1","9606.ENSP00000356792"
"XCL2","9606.ENSP00000356793"
"XCR1","9606.ENSP00000310405"
"XDH","9606.ENSP00000368727"
"XG","9606.ENSP00000411004"
"XKR3","9606.ENSP00000331704"
"XKR4","9606.ENSP00000328326"
"XLF","9606.ENSP00000349313"
"XLKD1","9606.ENSP00000256178"
"XPA","9606.ENSP00000364270"
"XPC","9606.ENSP00000285021"
"XPNPEP1","9606.ENSP00000421566"
"XPNPEP2","9606.ENSP00000360147"
"XPO1","9606.ENSP00000384863"
"XPO4","9606.ENSP00000255305"
"XPO5","9606.ENSP00000265351"
"XPO6","9606.ENSP00000302790"
"XPO7","9606.ENSP00000252512"
"XPOT","9606.ENSP00000327821"
"XPR1","9606.ENSP00000356562"
"XRCC1","9606.ENSP00000262887"
"XRCC2","9606.ENSP00000352271"
"XRCC3","9606.ENSP00000343392"
"XRCC4","9606.ENSP00000342011"
"XRCC5","9606.ENSP00000375977"
"XRCC6","9606.ENSP00000352257"
"XRCC6BP1","9606.ENSP00000300145"
"XRN1","9606.ENSP00000264951"
"XRN2","9606.ENSP00000366396"
"XRRA1","9606.ENSP00000339918"
"XTP3TPA","9606.ENSP00000322524"
"XTP7","9606.ENSP00000252482"
"XYLB","9606.ENSP00000207870"
"XYLT1","9606.ENSP00000261381"
"XYLT2","9606.ENSP00000017003"
"YAF2","9606.ENSP00000401859"
"YAP1","9606.ENSP00000282441"
"YARS","9606.ENSP00000362576"
"YARS2","9606.ENSP00000320658"
"YBX1","9606.ENSP00000361626"
"YBX2","9606.ENSP00000007699"
"YEATS2","9606.ENSP00000306983"
"YEATS4","9606.ENSP00000247843"
"YES1","9606.ENSP00000324740"
"YIF1A","9606.ENSP00000366098"
"YIF1B","9606.ENSP00000343435"
"YIPF1","9606.ENSP00000072644"
"YIPF2","9606.ENSP00000253031"
"YIPF3","9606.ENSP00000361499"
"YIPF4","9606.ENSP00000238831"
"YIPF5","9606.ENSP00000274496"
"YIPF6","9606.ENSP00000417573"
"YIPF7","9606.ENSP00000332772"
"YKT6","9606.ENSP00000223369"
"YLPM1","9606.ENSP00000324463"
"YME1L1","9606.ENSP00000318480"
"YOD1","9606.ENSP00000326813"
"YPEL1","9606.ENSP00000342832"
"YPEL2","9606.ENSP00000312272"
"YPEL3","9606.ENSP00000381821"
"YPEL4","9606.ENSP00000300022"
"YPEL5","9606.ENSP00000261353"
"YRDC","9606.ENSP00000362135"
"YSK4","9606.ENSP00000365005"
"YTHDC1","9606.ENSP00000339245"
"YTHDC2","9606.ENSP00000161863"
"YTHDF1","9606.ENSP00000359364"
"YTHDF2","9606.ENSP00000362918"
"YWHAB","9606.ENSP00000300161"
"YWHAE","9606.ENSP00000264335"
"YWHAG","9606.ENSP00000306330"
"YWHAH","9606.ENSP00000248975"
"YWHAQ","9606.ENSP00000238081"
"YWHAZ","9606.ENSP00000309503"
"YY1","9606.ENSP00000262238"
"YY1AP1","9606.ENSP00000357323"
"ZA20D1","9606.ENSP00000358131"
"ZA20D2","9606.ENSP00000237937"
"ZADH2","9606.ENSP00000323678"
"ZAK","9606.ENSP00000364361"
"ZAP70","9606.ENSP00000264972"
"ZAR1","9606.ENSP00000329803"
"ZBED2","9606.ENSP00000321370"
"ZBED3","9606.ENSP00000255198"
"ZBED4","9606.ENSP00000216268"
"ZBP1","9606.ENSP00000360215"
"ZBTB1","9606.ENSP00000378201"
"ZBTB11","9606.ENSP00000326200"
"ZBTB16","9606.ENSP00000338157"
"ZBTB17","9606.ENSP00000364895"
"ZBTB2","9606.ENSP00000323183"
"ZBTB20","9606.ENSP00000419153"
"ZBTB25","9606.ENSP00000261683"
"ZBTB26","9606.ENSP00000362758"
"ZBTB32","9606.ENSP00000262630"
"ZBTB33","9606.ENSP00000314153"
"ZBTB38","9606.ENSP00000406955"
"ZBTB4","9606.ENSP00000307858"
"ZBTB40","9606.ENSP00000364798"
"ZBTB5","9606.ENSP00000307604"
"ZBTB7A","9606.ENSP00000323670"
"ZBTB7B","9606.ENSP00000292176"
"ZBTB7C","9606.ENSP00000328732"
"ZBTB8","9606.ENSP00000362609"
"ZBTB8OS","9606.ENSP00000417677"
"ZC3H10","9606.ENSP00000257940"
"ZC3H12A","9606.ENSP00000362174"
"ZC3H12B","9606.ENSP00000403954"
"ZC3H12D","9606.ENSP00000374592"
"ZC3H3","9606.ENSP00000262577"
"ZC3H5","9606.ENSP00000293218"
"ZC3H6","9606.ENSP00000386764"
"ZC3H7A","9606.ENSP00000347999"
"ZC3H7B","9606.ENSP00000263243"
"ZC3H8","9606.ENSP00000386488"
"ZC3HAV1","9606.ENSP00000242351"
"ZC3HC1","9606.ENSP00000351052"
"ZCCHC10","9606.ENSP00000324274"
"ZCCHC11","9606.ENSP00000257177"
"ZCCHC12","9606.ENSP00000308921"
"ZCCHC13","9606.ENSP00000345633"
"ZCCHC14","9606.ENSP00000268616"
"ZCCHC17","9606.ENSP00000343557"
"ZCCHC4","9606.ENSP00000303468"
"ZCCHC6","9606.ENSP00000365130"
"ZCCHC7","9606.ENSP00000337839"
"ZCCHC8","9606.ENSP00000337313"
"ZCCHC9","9606.ENSP00000254037"
"ZCRB1","9606.ENSP00000266529"
"ZCSL2","9606.ENSP00000419599"
"ZCSL3","9606.ENSP00000417548"
"ZDHHC13","9606.ENSP00000400113"
"ZDHHC14","9606.ENSP00000352821"
"ZDHHC15","9606.ENSP00000362465"
"ZDHHC17","9606.ENSP00000403397"
"ZDHHC2","9606.ENSP00000262096"
"ZDHHC20","9606.ENSP00000371905"
"ZDHHC21","9606.ENSP00000370303"
"ZDHHC22","9606.ENSP00000318222"
"ZDHHC23","9606.ENSP00000330485"
"ZDHHC3","9606.ENSP00000296127"
"ZDHHC4","9606.ENSP00000337475"
"ZDHHC5","9606.ENSP00000287169"
"ZDHHC8","9606.ENSP00000384716"
"ZDHHC9","9606.ENSP00000349689"
